URL,Title,Visit Time,Visit Count,Visited From,Web Browser,User Profile,Browser Profile
http://mail.g.rit.edu/,RIT Login,12/8/2014 7:48:42 PM,1,http://google.rit.edu/,Chrome,Student,Default
https://mail.google.com/a/g.rit.edu,RIT Login,12/8/2014 7:48:42 PM,1,http://mail.g.rit.edu/,Chrome,Student,Default
https://www.google.com/a/g.rit.edu/ServiceLogin?service=mail&passive=true&rm=false&continue=https://mail.google.com/a/g.rit.edu/&ss=1&ltmpl=default&ltmplcache=2&emr=1,RIT Login,12/8/2014 7:48:42 PM,1,https://mail.google.com/a/g.rit.edu,Chrome,Student,Default
https://shibboleth.main.ad.rit.edu/idp/profile/SAML2/Redirect/SSO?SAMLRequest=fVLJTsMwEL0j8Q%2BW79mqHsBqgkorRCSWiKYcuLnxpLHwEjxOCn9PmhYBEvT6%2FOYt45ldvWtFenAorUlpEsaUgKmskGab0nV5E1zQq%2Bz8bIZcq5bNO9%2BYJ3jrAD0ZJg2y8SGlnTPMcpTIDNeAzFdsNb%2B%2FY5MwZq2z3lZWUZIvU1pvlOBt25pGCAWvjRESuJbqVatN3YAGsLI2hlPy%2FBVrso%2BVI3aQG%2FTc%2BAGKk2mQTIL4soxjNr1g0%2BSFkuLodC3NocGpWJsDCdltWRZB8bgqR4FeCnAPAzulW2u3CsLK6r19wRFlP8A1VwiUzBHB%2BSHgwhrsNLgVuF5WsH66S2njfYssina7XfgtE%2FFoGzrpQxBdxCuk2bhYNnZzPzZ6Ojn%2FcqbZ39qz6Idsdvy8fad8WVglqw8yV8ruFg64Hwp51w19bqzT3P%2FvnITJiEgR1COVdQZbqGQtQVASZQfX31cy3M4n&RelayState=https%3A%2F%2Fwww.google.com%2Fa%2Fg.rit.edu%2FServiceLogin%3Fservice%3Dmail%26passive%3Dtrue%26rm%3Dfalse%26continue%3Dhttps%253A%252F%252Fmail.google.com%252Fa%252Fg.rit.edu%252F%26ss%3D1%26ltmpl%3Ddefault%26ltmplcache%3D2%26emr%3D1,RIT Login,12/8/2014 7:48:42 PM,1,https://www.google.com/a/g.rit.edu/ServiceLogin?service=mail&passive=true&rm=false&continue=https://mail.google.com/a/g.rit.edu/&ss=1&ltmpl=default&ltmplcache=2&emr=1,Chrome,Student,Default
https://shibboleth.main.ad.rit.edu/idp/AuthnEngine,RIT Login,12/8/2014 7:48:42 PM,1,https://shibboleth.main.ad.rit.edu/idp/profile/SAML2/Redirect/SSO?SAMLRequest=fVLJTsMwEL0j8Q%2BW79mqHsBqgkorRCSWiKYcuLnxpLHwEjxOCn9PmhYBEvT6%2FOYt45ldvWtFenAorUlpEsaUgKmskGab0nV5E1zQq%2Bz8bIZcq5bNO9%2BYJ3jrAD0ZJg2y8SGlnTPMcpTIDNeAzFdsNb%2B%2FY5MwZq2z3lZWUZIvU1pvlOBt25pGCAWvjRESuJbqVatN3YAGsLI2hlPy%2FBVrso%2BVI3aQG%2FTc%2BAGKk2mQTIL4soxjNr1g0%2BSFkuLodC3NocGpWJsDCdltWRZB8bgqR4FeCnAPAzulW2u3CsLK6r19wRFlP8A1VwiUzBHB%2BSHgwhrsNLgVuF5WsH66S2njfYssina7XfgtE%2FFoGzrpQxBdxCuk2bhYNnZzPzZ6Ojn%2FcqbZ39qz6Idsdvy8fad8WVglqw8yV8ruFg64Hwp51w19bqzT3P%2FvnITJiEgR1COVdQZbqGQtQVASZQfX31cy3M4n&RelayState=https%3A%2F%2Fwww.google.com%2Fa%2Fg.rit.edu%2FServiceLogin%3Fservice%3Dmail%26passive%3Dtrue%26rm%3Dfalse%26continue%3Dhttps%253A%252F%252Fmail.google.com%252Fa%252Fg.rit.edu%252F%26ss%3D1%26ltmpl%3Ddefault%26ltmplcache%3D2%26emr%3D1,Chrome,Student,Default
http://windows.microsoft.com/,,12/8/2014 8:07:54 PM,1,http://windows.com/,Firefox,Student,6g3svqjn.default
http://windows.com/,,12/8/2014 8:07:54 PM,1,,Firefox,Student,6g3svqjn.default
http://w.visualdna.com/analytics/?api_key=forbes1411635427078&post_message=1,,12/8/2014 8:07:47 PM,1,,Firefox,Student,6g3svqjn.default
https://shibboleth.main.ad.rit.edu/idp/profile/SAML2/Redirect/SSO,,12/8/2014 7:48:57 PM,1,https://shibboleth.main.ad.rit.edu/idp/Authn/UserPassword,Chrome,Student,Default
https://www.google.com/a/g.rit.edu/acs,Redirecting...,12/8/2014 7:48:57 PM,1,https://shibboleth.main.ad.rit.edu/idp/profile/SAML2/Redirect/SSO,Chrome,Student,Default
https://accounts.google.com/MergeSession?uberauth=APh-3FzXOH1dUnJOxDiBCFshEJfPHz2-2BIsbz_2fX3JnJYdkSH8iyFPNq92axUDDRe3egxyqcGA-KjPjbx5D7GXDnER9nmNWBrgCq_zUDCyuJ5YjTwzl85Svbe1U3rcJsQVi19l5mDYhAtUsc1b_EwvCD5L49BNfyuCWOqeja6MwtMbvsT6CpfiH--oF1iOZtY2M2jQncR_7jM1lxiTBWP1q1JsBQNJATPNbNrDyAsY77nKVBFU7aRdxYmqdsvkW52NQwni6qaS_aV_SK7ap0gO3dCRHyrKILBCWj90HR45QwQeeduxtwYZNqnj4tExLTvK0lzJer99h9xxsqVYfCxR2BGr9rMWd6MPWvgsRQMm4wmTi9LyFC1-YPDFyF2Zu60RgWMcMo1gDldJHxyrtF5DJhQir4ARyJReCQgd4Hj3Kh4OQ5hKpRwBiW9YMecUg3LKKd3vLZI0lH7Xs9uX56a0mqzXQIJhBHv--cGhVD1E8AVWrzRqVNGzher3eLFY1l3ZpLVeKS-YXDWjGf1-kwMgBi1hhe2_lSRSZdGkUKXdRA9vXOVLQTQLhoKbHD0vHXmvb1d745055qFLiP8sVbesH79ZEqRlSpIF8of-HWg4VBkchPnBcog&service=mail&continue=https%3A%2F%2Fmail.google.com%2Fa%2Fg.rit.edu%2F,Rochester Institute of Technology Mail,12/8/2014 7:48:57 PM,1,https://www.google.com/a/g.rit.edu/acs,Chrome,Student,Default
https://accounts.google.com/CheckCookie?chtml=LoginDoneHtml&service=mail&continue=https%3A%2F%2Fmail.google.com%2Fa%2Fg.rit.edu%2F&gidl=CAA,Rochester Institute of Technology Mail,12/8/2014 7:48:57 PM,1,https://accounts.google.com/MergeSession?uberauth=APh-3FzXOH1dUnJOxDiBCFshEJfPHz2-2BIsbz_2fX3JnJYdkSH8iyFPNq92axUDDRe3egxyqcGA-KjPjbx5D7GXDnER9nmNWBrgCq_zUDCyuJ5YjTwzl85Svbe1U3rcJsQVi19l5mDYhAtUsc1b_EwvCD5L49BNfyuCWOqeja6MwtMbvsT6CpfiH--oF1iOZtY2M2jQncR_7jM1lxiTBWP1q1JsBQNJATPNbNrDyAsY77nKVBFU7aRdxYmqdsvkW52NQwni6qaS_aV_SK7ap0gO3dCRHyrKILBCWj90HR45QwQeeduxtwYZNqnj4tExLTvK0lzJer99h9xxsqVYfCxR2BGr9rMWd6MPWvgsRQMm4wmTi9LyFC1-YPDFyF2Zu60RgWMcMo1gDldJHxyrtF5DJhQir4ARyJReCQgd4Hj3Kh4OQ5hKpRwBiW9YMecUg3LKKd3vLZI0lH7Xs9uX56a0mqzXQIJhBHv--cGhVD1E8AVWrzRqVNGzher3eLFY1l3ZpLVeKS-YXDWjGf1-kwMgBi1hhe2_lSRSZdGkUKXdRA9vXOVLQTQLhoKbHD0vHXmvb1d745055qFLiP8sVbesH79ZEqRlSpIF8of-HWg4VBkchPnBcog&service=mail&continue=https%3A%2F%2Fmail.google.com%2Fa%2Fg.rit.edu%2F,Chrome,Student,Default
https://mail.google.com/a/g.rit.edu/?auth=DQAAALQAAAAOxLVSfNhwN0rgyJI-dAOxlTnuG-C32BQKb141coM4zN9tUQE03o75CYKtMvmyvo9U9E6nAUScm-NY0xC9kVbYcpJ2ZcOReDSiZYHDxY1byvf1xR2B-uWGoTVCCNrygGHe2yhOHvJEJM9CsLjm8KCTzZ20iiHivVFu_rHYrdk_58Ct_xi9g3qWthyt2mup-_s6UOlGi6XtzSRBTBC2VKFCnBShVU1o3iWWm62uRm1WlUHsaQ9pvD0Hf8sPm87Ug5o,Rochester Institute of Technology Mail,12/8/2014 7:48:57 PM,1,https://accounts.google.com/CheckCookie?chtml=LoginDoneHtml&service=mail&continue=https%3A%2F%2Fmail.google.com%2Fa%2Fg.rit.edu%2F&gidl=CAA,Chrome,Student,Default
https://mail.google.com/mail/u/0/?auth=DQAAALQAAAAOxLVSfNhwN0rgyJI-dAOxlTnuG-C32BQKb141coM4zN9tUQE03o75CYKtMvmyvo9U9E6nAUScm-NY0xC9kVbYcpJ2ZcOReDSiZYHDxY1byvf1xR2B-uWGoTVCCNrygGHe2yhOHvJEJM9CsLjm8KCTzZ20iiHivVFu_rHYrdk_58Ct_xi9g3qWthyt2mup-_s6UOlGi6XtzSRBTBC2VKFCnBShVU1o3iWWm62uRm1WlUHsaQ9pvD0Hf8sPm87Ug5o,Rochester Institute of Technology Mail,12/8/2014 7:48:57 PM,1,https://mail.google.com/a/g.rit.edu/?auth=DQAAALQAAAAOxLVSfNhwN0rgyJI-dAOxlTnuG-C32BQKb141coM4zN9tUQE03o75CYKtMvmyvo9U9E6nAUScm-NY0xC9kVbYcpJ2ZcOReDSiZYHDxY1byvf1xR2B-uWGoTVCCNrygGHe2yhOHvJEJM9CsLjm8KCTzZ20iiHivVFu_rHYrdk_58Ct_xi9g3qWthyt2mup-_s6UOlGi6XtzSRBTBC2VKFCnBShVU1o3iWWm62uRm1WlUHsaQ9pvD0Hf8sPm87Ug5o,Chrome,Student,Default
https://mail.google.com/mail/u/0/,Rochester Institute of Technology Mail,12/8/2014 7:48:57 PM,1,https://mail.google.com/mail/u/0/?auth=DQAAALQAAAAOxLVSfNhwN0rgyJI-dAOxlTnuG-C32BQKb141coM4zN9tUQE03o75CYKtMvmyvo9U9E6nAUScm-NY0xC9kVbYcpJ2ZcOReDSiZYHDxY1byvf1xR2B-uWGoTVCCNrygGHe2yhOHvJEJM9CsLjm8KCTzZ20iiHivVFu_rHYrdk_58Ct_xi9g3qWthyt2mup-_s6UOlGi6XtzSRBTBC2VKFCnBShVU1o3iWWm62uRm1WlUHsaQ9pvD0Hf8sPm87Ug5o,Chrome,Student,Default
https://mail.google.com/mail/u/0/#inbox,Inbox (14) - axg7497@g.rit.edu - Rochester Institute of Technology Mail,12/8/2014 7:48:59 PM,1,https://mail.google.com/mail/u/0/,Chrome,Student,Default
https://drive.google.com/?tab=mo&authuser=0,Redirecting...,12/8/2014 7:49:04 PM,1,,Chrome,Student,Default
https://drive.google.com/a/g.rit.edu/?tab=mo&authuser=0#,,12/8/2014 7:49:04 PM,1,https://drive.google.com/?tab=mo&authuser=0,Chrome,Student,Default
https://drive.google.com/a/g.rit.edu/?tab=mo#,,12/8/2014 7:49:04 PM,1,https://drive.google.com/a/g.rit.edu/?tab=mo&authuser=0#,Chrome,Student,Default
https://drive.google.com/drive/?rfd=1#,Google Drive,12/8/2014 7:49:04 PM,1,https://drive.google.com/a/g.rit.edu/?tab=mo#,Chrome,Student,Default
https://drive.google.com/drive/#,,12/8/2014 7:49:05 PM,1,https://drive.google.com/drive/?rfd=1#,Chrome,Student,Default
http://www.forbes.com/sites/brucejapsen/2014/12/08/from-aarp-to-pfizer-partners-seek-optum-labs-big-data-to-improve-health/,"From AARP To Pfizer, Partners Seek Optum Labs Big Data To Improve Health",12/8/2014 8:07:47 PM,1,http://www.forbes.com/,Firefox,Student,6g3svqjn.default
http://www.forbes.com/fdc/welcome_mjx.shtml,Welcome to Forbes,12/8/2014 8:07:39 PM,1,http://www.forbes.com/,Firefox,Student,6g3svqjn.default
"http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&sqi=2&ved=0CB4QFjAA&url=http%3A%2F%2Fwww.forbes.com%2F&ei=VEuGVO2JCtLxaMz2gPAC&usg=AFQjCNH7EMuJ1sGA2NFd078W7GXsMHsaBg&bvm=bv.80642063,d.aWw",,12/8/2014 8:07:39 PM,1,https://www.google.com/?gws_rd=ssl#q=forbes,Firefox,Student,6g3svqjn.default
https://www.google.com/?gws_rd=ssl#q=forbes,forbes - Google Search,12/8/2014 8:07:37 PM,1,,Firefox,Student,6g3svqjn.default
http://www.cnn.com/2013/04/02/showbiz/gallery/dead-reality-stars/index.html?hpt=hp_c3,Photos: Reality stars we've lost - CNN.com,12/8/2014 8:04:44 PM,1,,Firefox,Student,6g3svqjn.default
http://us.norton.com/promotion?om_ext_cid=hho_ext_greysf_fy15_Consumer24041842,Norton Holiday Sale | Norton,12/8/2014 8:04:30 PM,1,http://a01-viq.korrelate.net/a/e/d2c.ads?et=c&ago=212&ao=234&aca=464013&si=CNN.com&ci=Tracking%20Pixel&kv0=11522472&kv1=24041842&kv2=-7&kv3=-7&kv4=-7&kv5=118&kv6=-7&kv7=C&kv9=-7&kv10=US&red=http://us.norton.com/promotion?om_ext_cid=hho_ext_greysf_fy15_Consumer24041842,Firefox,Student,6g3svqjn.default
http://a01-viq.korrelate.net/a/e/d2c.ads?et=c&ago=212&ao=234&aca=464013&si=CNN.com&ci=Tracking%20Pixel&kv0=11522472&kv1=24041842&kv2=-7&kv3=-7&kv4=-7&kv5=118&kv6=-7&kv7=C&kv9=-7&kv10=US&red=http://us.norton.com/promotion?om_ext_cid=hho_ext_greysf_fy15_Consumer24041842,,12/8/2014 8:04:29 PM,1,"http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=20&mc=click&pli=11522472&PluID=0&ord=desbgKI,bkimsutdnNnyt",Firefox,Student,6g3svqjn.default
"http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=20&mc=click&pli=11522472&PluID=0&ord=desbgKI,bkimsutdnNnyt",,12/8/2014 8:04:29 PM,1,"http://ads.cnn.com/event.ng/Type=click&FlightID=624369&AdID=848162&TargetID=186169&Segments=DECBHHicFZHLDQAwCEIX8uBf2H-x0suLIRXFXrll9lkiyyox1lFtbK7xjgLCiCkLL5WRLFpshBRMnEikBTtoyaN8fMblNmzxmt8506ow4tatFdL1knUndkjhdyvuhbWnJrYGuPWufKZzQgTPZuFpc5FjWkRzt2VtuxUhNqXshpTzVI2DyDgpbMDOS_pdKv_niI0S__TP_FTXKZFqYtfg6jMoyxmqGuLMJ5UaDU2HBBeXn2zpm9pQTCl7yvsp5eZ76vCq8a8EhUsDV270Cv1DjLIwNj-10Of5p27OgLZlqMGYd_MAM0BdZw..&Values=DECBHHicJY7LDURRCEIbYuEf7b-x4c7bgDkh4BhIrMPN4G0457sLHtsiu3DGwDcCMQoHa1BVh7sjasMT7eSiY0V6rHXPMtA0a_TKpTSRO3WO2540JqVnjxw1E3FM7eYV33zu3871UZ91POtSZMzSPxMcX5X4ZO78ALIsKm0.&RawValues=NGUSERID%252C54864a920cb3200a3c6b807318049459%252CKXID%252C%252CTID%252C14180870634319276578421177%252CTIL%252C0762607808141&Redirect=http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=20&mc=click&pli=11522472&PluID=0&ord=desbgKI,bkimsutdnNnyt",Firefox,Student,6g3svqjn.default
"http://ads.cnn.com/event.ng/Type=click&FlightID=624369&AdID=848162&TargetID=186169&Segments=DECBHHicFZHLDQAwCEIX8uBf2H-x0suLIRXFXrll9lkiyyox1lFtbK7xjgLCiCkLL5WRLFpshBRMnEikBTtoyaN8fMblNmzxmt8506ow4tatFdL1knUndkjhdyvuhbWnJrYGuPWufKZzQgTPZuFpc5FjWkRzt2VtuxUhNqXshpTzVI2DyDgpbMDOS_pdKv_niI0S__TP_FTXKZFqYtfg6jMoyxmqGuLMJ5UaDU2HBBeXn2zpm9pQTCl7yvsp5eZ76vCq8a8EhUsDV270Cv1DjLIwNj-10Of5p27OgLZlqMGYd_MAM0BdZw..&Values=DECBHHicJY7LDURRCEIbYuEf7b-x4c7bgDkh4BhIrMPN4G0457sLHtsiu3DGwDcCMQoHa1BVh7sjasMT7eSiY0V6rHXPMtA0a_TKpTSRO3WO2540JqVnjxw1E3FM7eYV33zu3871UZ91POtSZMzSPxMcX5X4ZO78ALIsKm0.&RawValues=NGUSERID%252C54864a920cb3200a3c6b807318049459%252CKXID%252C%252CTID%252C14180870634319276578421177%252CTIL%252C0762607808141&Redirect=http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=20&mc=click&pli=11522472&PluID=0&ord=desbgKI,bkimsutdnNnyt",,12/8/2014 8:04:29 PM,1,http://www.cnn.com/,Firefox,Student,6g3svqjn.default
http://www.cnn.com/,"CNN.com - Breaking News, U.S., World, Weather, Entertainment & Video News",12/8/2014 8:04:22 PM,1,http://cnn.com/,Firefox,Student,6g3svqjn.default
http://cnn.com/,,12/8/2014 8:04:22 PM,1,,Firefox,Student,6g3svqjn.default
http://www.istlabs.rit.edu/,Lab Status,12/8/2014 7:55:37 PM,1,,Firefox,Student,6g3svqjn.default
http://espn.go.com/,ESPN: The Worldwide Leader In Sports,12/8/2014 7:55:40 PM,1,,Chrome,Student,Default
http://espn.go.com/nfl/story/_/id/12000374/eric-berry-kansas-city-chiefs-diagnosed-hodgkin-lymphoma,Eric Berry of Kansas City Chiefs diagnosed with Hodgkin's lymphoma - ESPN,12/8/2014 7:55:44 PM,1,http://espn.go.com/,Chrome,Student,Default
http://scores.espn.go.com/nfl/scoreboard,NFL Football Scores - NFL Scoreboard - ESPN - ESPN,12/8/2014 7:55:49 PM,1,http://espn.go.com/nfl/story/_/id/12000374/eric-berry-kansas-city-chiefs-diagnosed-hodgkin-lymphoma,Chrome,Student,Default
https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8,,12/8/2014 7:55:54 PM,1,,Chrome,Student,Default
https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=usatoday,usatoday - Google Search,12/8/2014 7:55:57 PM,1,,Chrome,Student,Default
http://www.google.com/aclk?sa=l&ai=CY0djmkiGVLO8LqSksAeVw4HoDPeP_sEF19Xc0MYBm66hBwgAEAFgyaaxi8Ck7BCgAbaCkP8DyAEBqgQmT9DDrkx8BV_b-ZQB6QnDxQFDsBGzPlA0-OtpiXAL406UkBMVPt-AB7L9b4gHAZAHAqgHpr4b&sig=AOD64_2BrhfjlKA20eabkVmsD29_4cuXaQ&rct=j&q=&ved=0CB4Q0Qw&adurl=https://offers.usatoday.com/googleexacttermv2%3Fmkwid%3Dsbxn14K4L_dc%26pcrid%3D53187420383,,12/8/2014 7:56:01 PM,1,,Chrome,Student,Default
http://www.googleadservices.com/pagead/aclk?sa=L&ai=CY0djmkiGVLO8LqSksAeVw4HoDPeP_sEF19Xc0MYBm66hBwgAEAFgyaaxi8Ck7BCgAbaCkP8DyAEBqgQmT9DDrkx8BV_b-ZQB6QnDxQFDsBGzPlA0-OtpiXAL406UkBMVPt-AB7L9b4gHAZAHAqgHpr4b&ved=0CB4Q0Qw&sival=AF15MEAzVtUWv0WtX-sa2qC4wDHnHgOEbtk96AUZV_sf1LRii94Wnrini06JYqGhKqWlxzYIj4SyOBMBpFrPxjBQ5c4ALyjNKNUorQBO8EFJpIf-bvFiI7Y&sig=AOD64_3yT0oO69R3CKhoJn3vWkK5MzJoYg&adurl=https://offers.usatoday.com/googleexacttermv2%3Fmkwid%3Dsbxn14K4L_dc%26pcrid%3D53187420383,Get USA TODAY Home Delivery,12/8/2014 7:56:01 PM,1,http://www.google.com/aclk?sa=l&ai=CY0djmkiGVLO8LqSksAeVw4HoDPeP_sEF19Xc0MYBm66hBwgAEAFgyaaxi8Ck7BCgAbaCkP8DyAEBqgQmT9DDrkx8BV_b-ZQB6QnDxQFDsBGzPlA0-OtpiXAL406UkBMVPt-AB7L9b4gHAZAHAqgHpr4b&sig=AOD64_2BrhfjlKA20eabkVmsD29_4cuXaQ&rct=j&q=&ved=0CB4Q0Qw&adurl=https://offers.usatoday.com/googleexacttermv2%3Fmkwid%3Dsbxn14K4L_dc%26pcrid%3D53187420383,Chrome,Student,Default
https://offers.usatoday.com/googleexacttermv2?mkwid=sbxn14K4L_dc&pcrid=53187420383&gclid=Cj0KEQiAtZWkBRC9ibSfhoKEyLYBEiQA5fDxkYgnOQxwoSjQIhAk77Wil36OJ-KCzpgYS-XqTAcr3hcaAoFr8P8HAQ,Get USA TODAY Home Delivery,12/8/2014 7:56:01 PM,1,http://www.googleadservices.com/pagead/aclk?sa=L&ai=CY0djmkiGVLO8LqSksAeVw4HoDPeP_sEF19Xc0MYBm66hBwgAEAFgyaaxi8Ck7BCgAbaCkP8DyAEBqgQmT9DDrkx8BV_b-ZQB6QnDxQFDsBGzPlA0-OtpiXAL406UkBMVPt-AB7L9b4gHAZAHAqgHpr4b&ved=0CB4Q0Qw&sival=AF15MEAzVtUWv0WtX-sa2qC4wDHnHgOEbtk96AUZV_sf1LRii94Wnrini06JYqGhKqWlxzYIj4SyOBMBpFrPxjBQ5c4ALyjNKNUorQBO8EFJpIf-bvFiI7Y&sig=AOD64_3yT0oO69R3CKhoJn3vWkK5MzJoYg&adurl=https://offers.usatoday.com/googleexacttermv2%3Fmkwid%3Dsbxn14K4L_dc%26pcrid%3D53187420383,Chrome,Student,Default
https://offers.usatoday.com/googleexacttermv2?mkwid=sbxn14K4L_dc&pcrid=53187420383&gclid=Cj0KEQiAtZWkBRC9ibSfhoKEyLYBEiQA5fDxkYgnOQxwoSjQIhAk77Wil36OJ-KCzpgYS-XqTAcr3hcaAoFr8P8HAQ,Get USA TODAY Home Delivery,12/8/2014 7:56:21 PM,1,,Chrome,Student,Default
http://www.progressive.com/auto/compare-car-insurance-rates/?version=default,Car Insurance Rates: Auto Insurance Comparison | Progressive,12/8/2014 7:57:31 PM,1,http://www.progressive.com/auto/compare-car-insurance-rates/,Chrome,Student,Default
https://www.google.com/#q=msn,msn - Google Search,12/8/2014 7:56:44 PM,1,,Chrome,Student,Default
https://www.google.com/url?sa=f&rct=j&url=http://www.msn.com/&q=&esrc=s&ei=yUiGVI_GOpLbggTK4ILQDA&usg=AFQjCNEumQ_e4Vr7esW9NcAmLeLOffFItQ,,12/8/2014 7:56:46 PM,1,,Chrome,Student,Default
http://www.msn.com/,,12/8/2014 7:56:46 PM,1,https://www.google.com/url?sa=f&rct=j&url=http://www.msn.com/&q=&esrc=s&ei=yUiGVI_GOpLbggTK4ILQDA&usg=AFQjCNEumQ_e4Vr7esW9NcAmLeLOffFItQ,Chrome,Student,Default
http://www.bing.com/search?q=ken+weatherwax&form=PRHPS1&mkt=en-us&refig=528bf6b2d209455eb0137078db9c1dd8,ken weatherwax - Bing,12/8/2014 7:56:49 PM,1,http://www.msn.com/,Chrome,Student,Default
http://www.latimes.com/entertainment/tv/showtracker/la-et-st-ken-weatherwax-dies-20141208-story.html,"Ken Weatherwax, Pugsley on TV's 'The Addams Family,' dies at 59 - LA Times",12/8/2014 7:56:52 PM,1,http://www.bing.com/search?q=ken+weatherwax&form=PRHPS1&mkt=en-us&refig=528bf6b2d209455eb0137078db9c1dd8,Chrome,Student,Default
http://trc.taboola.com/latimes/log/3/click?pi=%2Fentertainment%2Ftv%2Fshowtracker%2Fla-et-st-ken-weatherwax-dies-20141208-story.html&ri=9441fcd4b9cf07ad93ae6f04b947abad&sd=v2_be2c88b7871ee54807513d342b99db79_d9081e31-e014-4030-9e65-99d757eae98f_1418086614_1418086614_CB4QhJk9&ui=d9081e31-e014-4030-9e65-99d757eae98f&it=video&ii=~~V1~~-94229128609453901~~lKPxIKO8KAwxXsnIG_UvR6sXdN17UUiyaPae73Z7uZUu-WU9B1aVQilFmaCRMwXbDqN37OgVMoF84QV2ZZA0RA&pt=text&li=rbox-t2m&redir=http%3A%2F%2Flifefactopia.com%2Fshopping%2FPay_Just_Pennies_For_Brand_New_Products%2F%3Fmb%3Dtaf%26aid%3Dt02-c30d-us%26%26sub%3Dlatimes&vi=1418086617391&p=quibids-sc&r=43,,12/8/2014 7:57:00 PM,1,,Chrome,Student,Default
http://lifefactopia.com/shopping/Pay_Just_Pennies_For_Brand_New_Products/?mb=taf&aid=t02-c30d-us&&sub=latimes,Pay Just Pennies For Brand-New Products,12/8/2014 7:57:00 PM,1,http://trc.taboola.com/latimes/log/3/click?pi=%2Fentertainment%2Ftv%2Fshowtracker%2Fla-et-st-ken-weatherwax-dies-20141208-story.html&ri=9441fcd4b9cf07ad93ae6f04b947abad&sd=v2_be2c88b7871ee54807513d342b99db79_d9081e31-e014-4030-9e65-99d757eae98f_1418086614_1418086614_CB4QhJk9&ui=d9081e31-e014-4030-9e65-99d757eae98f&it=video&ii=~~V1~~-94229128609453901~~lKPxIKO8KAwxXsnIG_UvR6sXdN17UUiyaPae73Z7uZUu-WU9B1aVQilFmaCRMwXbDqN37OgVMoF84QV2ZZA0RA&pt=text&li=rbox-t2m&redir=http%3A%2F%2Flifefactopia.com%2Fshopping%2FPay_Just_Pennies_For_Brand_New_Products%2F%3Fmb%3Dtaf%26aid%3Dt02-c30d-us%26%26sub%3Dlatimes&vi=1418086617391&p=quibids-sc&r=43,Chrome,Student,Default
http://lifefactopia.com/travel/Booking-a-Cruise-for-Your-Next-Vacation/,Auto Insurance Overpayment is Common,12/8/2014 7:57:01 PM,1,http://lifefactopia.com/shopping/Pay_Just_Pennies_For_Brand_New_Products/?mb=taf&aid=t02-c30d-us&&sub=latimes,Chrome,Student,Default
http://mf.sitescout.com/click?clid=0e9e16c061&rand=1418086620140&sid=2450050%20_2.5g&xurl=http%3A%2F%2Fnym1.ib.adnxs.com%2Fif%3Fe%3DwqT_3QK6BMAxAgAAAgDWAAUI25GZpAUQqfrvyvrUuvomGNforID2iKPxSiABKi0JAAAAAAAABEARBQgwAARAGdNNYhBY-SBAIRESACkRCagwmphxOJ4HQJ4HSAJQj9G4BFiP0xJgAGj2PXAAeLSQA4ABAYoBA1VTRJIBAQbwwJgBrAKgAfoBqAEAsAEAuAECwAEEyAEC0AEA2AEA4AEA8AEAigI5dWYoJ2EnLCAyMTMzNDUsIDE0MTgwODY2MTkpO3VmKCdyJywgOTMxNjQ5NSwgMTQxODA4NjYxOSk7kgKdASF4eHlEa3dpQ3haVUJFSV9SdUFRWUFDQ1AweEl3QURnQVFBUkluZ2RRbXBoeFdBQmd6d0ZvQUhBQWVBQ0FBUUNJQVFDUUFRR1lBUUdnQVFHb0FRT3dBUUM1QVFBQUEFAxBSQXdRRQUKVEFBQUVRTWtCMEFDOVhfZEE5RF9aQVEBFzRBQUFQQV80QUhYa0FYMQ0UKC6aAh0hd2dVdE5RNqAA8J5qOU1TSUFRLtgCM-ACt_sZ6gJHaHR0cDovL2xpZmVmYWN0b3BpYS5jb20vdHJhdmVsL0Jvb2tpbmctYS1DcnVpc2UtZm9yLVlvdXItTmV4dC1WYWNhdGlvbi_yAhAKBUNQX0lEEgcyNDUwMDUw8gIQCghDUEdfQ09ERRIEMi41Z4ADAIgDAZADAJgDAKADAaoDALADALgDAMADrALIAwA.%26dlo%3D1%26referrer%3Dhttp%253A%252F%252Flifefactopia.com%252Ftravel%252FBooking-a-Cruise-for-Your-Next-Vacation%252F&cm=http%3A%2F%2Fnym1.ib.adnxs.com%2Fclick%3FAAAAAAAABEAAAAAAAAAEQNNNYhBY-SBAAAAAAAAABEAAAAAAAAAEQCn9W6mn6vQmVzQLYEeM4krbSIZUAAAAABpMHACeAwAAngMAAAIAAACPKI4Aj6kEAAAAAQBVU0QAVVNEACwB-gD2HgAANMgDAQQCAQAAAAAAfRejOwAAAAA.%2Fcnd%3D%2521wgUtNQiCxZUBEI_RuAQYj9MSIAQ.%2Freferrer%3Dhttp%253A%252F%252Flifefactopia.com%252Ftravel%252FBooking-a-Cruise-for-Your-Next-Vacation%252F%2Fclickenc%3D,,12/8/2014 7:57:04 PM,1,,Chrome,Student,Default
